source,target,source_type,target_type,mu_forward,mu_backward,abs_diff,rel_diff,forward_dominant
RIS,SIA,interneuron,motor,8.590052868549585e-05,7.353361549017466e-05,1.2366913195321197e-05,0.07756748407007769,True
RIS,URB,interneuron,sensory,3.0215286379226768e-05,4.257189320775452e-05,1.2356606828527753e-05,0.16976327317964296,False
SIA,IL2,motor,sensory,6.222640161784239e-06,1.8560736284477477e-05,1.233809612269324e-05,0.4978355699792993,False
AVJ,ADA,interneuron,interneuron,0.00014064789857025294,0.00012832177990466318,1.2326118665589755e-05,0.045827151048270204,True
ALN,OLQ,sensory,sensory,3.1419927824118566e-05,1.9094772907173634e-05,1.2325154916944932e-05,0.2439909638069683,True
ALA,URA,interneuron,sensory,0.00015106092251550364,0.00016335736551448165,1.2296442998978015e-05,0.03910853648230438,False
SIB,ADE,motor,sensory,5.691126845649468e-05,6.902810479903172e-05,1.2116836342537038e-05,0.0962115850520705,False
AUA,AIY,unknown,interneuron,9.606749714748267e-05,8.395592676125829e-05,1.2111570386224383e-05,0.06727770973066877,True
PQR,AWA,unknown,sensory,3.079342150149714e-05,4.288757777195217e-05,1.2094156270455035e-05,0.1641419087081009,False
PVN,IL1,interneuron,sensory,1.8906466094606465e-05,6.822151682520302e-06,1.2084314412086163e-05,0.46968195293545906,True
URX,OLL,sensory,unknown,3.9758003789614274e-05,2.7694169772989164e-05,1.206383401662511e-05,0.1788499242420419,True
PVP,AIM,interneuron,interneuron,1.2549095732190161e-05,5.152360875845563e-07,1.2033859644605605e-05,0.9211161886421109,True
RMF,RME,motor,motor,0.0003967066784177377,0.00038473805103623614,1.1968627381501572e-05,0.015316023512324627,True
URB,URA,sensory,sensory,1.4336285922514678e-05,2.6301370809620877e-05,1.19650848871062e-05,0.2944327110862505,False
RMF,AVK,motor,interneuron,4.8746663149017894e-05,6.0695855061383366e-05,1.1949191912365472e-05,0.10918225557609915,False
AVD,IL2,interneuron,sensory,4.887046346197342e-05,6.076503668841629e-05,1.1894573226442867e-05,0.1084918877638906,False
AIN,OLQ,interneuron,sensory,1.3332954923021898e-05,1.495003217395974e-06,1.1837951705625923e-05,0.7983480772413747,True
IL2,URX,sensory,sensory,1.1569261208061368e-05,2.3380713050440487e-05,1.181145184237912e-05,0.337952124365112,False
AFD,AVF,sensory,interneuron,0.00011399661221490958,0.00010221654753267171,1.1780064682237877e-05,0.05448354414521358,True
AVJ,AIM,interneuron,interneuron,0.00011300854247888508,0.00012474131121019462,1.173276873130954e-05,0.04934919460238132,False
DVB,CEP,interneuron,sensory,0.0002077569149391406,0.00021945918451542508,1.1702269576284463e-05,0.02739191442465186,False
IL2,AQR,sensory,unknown,7.55300901275334e-06,1.9113266481956705e-05,1.1560257469203365e-05,0.4335143886163546,False
IL2,AIM,sensory,interneuron,6.258837095479839e-06,1.7697654797995207e-05,1.1438817702515368e-05,0.47748101037822954,False
PVN,AIA,interneuron,interneuron,5.3759158151470454e-05,4.244594826139057e-05,1.1313209890079883e-05,0.11759457010600516,True
DVB,IL2,interneuron,sensory,5.970311763322689e-05,4.839631890512878e-05,1.130679872809811e-05,0.10459618135445246,True
ADE,AUA,sensory,unknown,2.8382185532995868e-05,3.955728778863256e-05,1.1175102255636691e-05,0.1644859057729631,False
IL1,AVD,sensory,interneuron,2.506875930820875e-05,3.62368593490148e-05,1.1168100040806052e-05,0.18217060798601592,False
AQR,RIV,unknown,motor,1.3509289594079462e-05,2.460274383168537e-05,1.1093454237605907e-05,0.29107408167569104,False
PVQ,AUA,interneuron,unknown,2.442390882433451e-05,3.5512768162422195e-05,1.1088859338087684e-05,0.18500926969326054,False
PVP,AUA,interneuron,unknown,4.077749034592428e-05,2.971182670737907e-05,1.1065663638545207e-05,0.15698333311761495,True
AVD,CEP,interneuron,sensory,0.00018802163892299534,0.0001990422480888632,1.1020609165867854e-05,0.02847231862345854,False
ASE,IL2,sensory,sensory,4.055575067354746e-05,5.1523876774349264e-05,1.0968126100801805e-05,0.1191155361206745,False
FLP,AQR,sensory,unknown,1.616139487719134e-05,2.7090198909446128e-05,1.0928804032254788e-05,0.2526792149728764,False
SIA,RMH,motor,motor,6.14152394879146e-05,5.049811524664669e-05,1.0917124241267912e-05,0.09754970273378996,True
SAB,AIA,motor,interneuron,3.3212550520465694e-05,4.411158104105695e-05,1.0899030520591254e-05,0.14095232892058546,False
AIY,RIV,interneuron,motor,6.187521392572598e-05,7.27473782163008e-05,1.087216429057481e-05,0.08076026498641618,False
PVQ,ADE,interneuron,sensory,3.9648722282779014e-05,5.050183139826079e-05,1.0853109115481772e-05,0.12038857925402226,False
FLP,RMF,sensory,motor,1.1005406528211192e-05,2.1830526958072107e-05,1.0825120429860915e-05,0.3296719877686483,False
RMG,RIA,interneuron,interneuron,1.8792508164576962e-05,7.97968550582944e-06,1.0812822658747523e-05,0.40388107167298176,True
PVQ,RIB,interneuron,interneuron,0.00017688478580328313,0.000187662409261524,1.077762345824088e-05,0.02956440386239842,False
PVW,RME,interneuron,motor,0.00010057451581906986,0.00011134086319566042,1.0766347376590558e-05,0.05080491253705062,False
RIR,SIA,unknown,motor,0.00012062788397907132,0.00010993465042318773,1.0693233555883591e-05,0.0463788661315661,True
URX,RMG,sensory,interneuron,1.440662922549878e-05,2.5087689286577128e-05,1.0681060061078349e-05,0.27044479861913856,False
RIS,AVJ,interneuron,interneuron,0.00012059655698986468,0.00010993798355779437,1.0658573432070306e-05,0.04623415121801112,True
AIY,FLP,interneuron,sensory,8.04223185163383e-05,6.976758643136243e-05,1.0654732084975876e-05,0.07094168542497935,True
OLQ,AIM,sensory,interneuron,2.766124775377508e-05,3.831128903450908e-05,1.0650041280734e-05,0.16143119025106636,False
RIA,RIS,interneuron,interneuron,3.553692994909377e-05,2.5010511884354544e-05,1.0526418064739227e-05,0.17385376426502772,True
AVB,RIA,interneuron,interneuron,0.00015569363966469972,0.00014519934213855085,1.0494297526148871e-05,0.03487716455046625,True
DVC,RMH,interneuron,motor,7.687958784935817e-05,8.735063594913498e-05,1.0471048099776808e-05,0.0637583112399178,False
IL2,URA,sensory,sensory,1.8020186741662407e-05,2.845671979856132e-05,1.0436533056898914e-05,0.22455260856498085,False
URB,AFD,sensory,sensory,9.90384565639362e-05,0.00010932007955099923,1.0281622987063025e-05,0.04934579712544981,False
PQR,AIN,unknown,interneuron,6.105834279872281e-06,1.6382991649383187e-05,1.0277157369510906e-05,0.4569874702704909,False
PVQ,AVB,interneuron,interneuron,1.4059813275850675e-05,3.8287551539525164e-06,1.0231058121898158e-05,0.5719295520539042,True
AVD,AIM,interneuron,interneuron,4.806378556671424e-05,5.8229025836441826e-05,1.0165240269727584e-05,0.09563422560863034,False
AUA,AIM,unknown,interneuron,3.346896818269237e-05,4.362107778369957e-05,1.0152109601007198e-05,0.13169140457242215,False
AIY,CEP,interneuron,sensory,6.0186351884031315e-05,7.03378471423933e-05,1.0151495258361989e-05,0.07777475408089968,False
SIA,AIM,motor,interneuron,1.6107338608734422e-05,2.6220087044361983e-05,1.0112748435627561e-05,0.23891659811415833,False
ALN,URA,sensory,sensory,2.3486920671313697e-05,3.336462758284545e-05,9.87770691153175e-06,0.17374530404769958,False
FLP,RIR,sensory,unknown,3.438690924960224e-05,4.4264423479600584e-05,9.877514229998346e-06,0.1255859415047996,False
RIA,RIV,interneuron,motor,2.1555558508936455e-06,1.2013963624772633e-05,9.858407773878987e-06,0.6957425914513085,False
PVN,AIN,interneuron,interneuron,2.7326185029486537e-05,1.749786030251357e-05,9.828324726972967e-06,0.21926407417647947,True
RIA,IL1,interneuron,sensory,2.8730822153617265e-05,3.853533754835624e-05,9.804515394738975e-06,0.14575680940457172,False
IL2,OLL,sensory,unknown,3.061225943003713e-05,4.041558685683027e-05,9.803327426793138e-06,0.1380207078943195,False
RIA,AVF,interneuron,interneuron,1.1746685284907822e-05,2.0058857949460406e-06,9.74079948996178e-06,0.708284189551437,True
SIA,SAA,motor,motor,0.00013841726052198184,0.0001287535703211001,9.663690200881724e-06,0.0361704402884965,True
RMG,SAA,interneuron,motor,1.801194006934667e-05,2.7639139213492463e-05,9.627199144145792e-06,0.21088609966675667,False
RIV,ASE,motor,sensory,2.7808293127328625e-05,3.7409783221451325e-05,9.6014900941227e-06,0.14722107595856318,False
IL2,OLQ,sensory,sensory,1.9733072120216038e-05,1.016174525491182e-05,9.571326865304217e-06,0.3201656905487026,True
RIA,RMH,interneuron,motor,1.9832079889435757e-05,2.9376330428265788e-05,9.54425053883003e-06,0.19395528288115485,False
AQR,IL2,unknown,sensory,4.242837526653289e-06,1.3786895498201789e-05,9.5440579715485e-06,0.5293481064628558,False
PVP,FLP,interneuron,sensory,8.393017128013013e-06,1.7909929466880334e-05,9.516912338867321e-06,0.3618178717257414,False
AIM,AVH,interneuron,interneuron,4.2131780189866325e-05,5.162086746312177e-05,9.489087273255446e-06,0.10121396450563663,False
IL2,SAB,sensory,motor,1.5811210680202056e-05,6.3510939522937774e-06,9.460116727908278e-06,0.4268542554284607,True
ADE,SIB,sensory,motor,0.00013687719162305747,0.0001274453586352931,9.431832987764362e-06,0.03568302973107159,True
PHA,ALA,sensory,interneuron,0.00025106452298706046,0.0002604384787917886,9.373955804728136e-06,0.018326293178141884,False
RIV,SMD,motor,motor,0.00098879437662446,0.0009981428281667754,9.348451542315426e-06,0.004704955470800652,False
ALA,SAB,interneuron,motor,0.00033803526430513316,0.00032871959898061543,9.31566532451773e-06,0.013971647512919003,True
PQR,IL2,unknown,sensory,2.002956478785099e-06,1.1220971522982635e-05,9.218015044197535e-06,0.6970656023236875,False
RME,ADA,motor,interneuron,9.919768918088579e-05,0.00010840075007870209,9.203060897816303e-06,0.044331048429529174,False
RIC,SAA,interneuron,motor,7.444041954250572e-05,6.53348406705268e-05,9.105578871978917e-06,0.065144377793776,True
SAB,AIM,motor,interneuron,3.9864101067969535e-06,1.3091518318355923e-05,9.10510821155897e-06,0.5331475030307816,False
AIN,AIM,interneuron,interneuron,1.1198467401923355e-05,2.0257671882814345e-05,9.05920448089099e-06,0.28799388251368113,False
CEP,AIY,sensory,interneuron,0.00013569163920093473,0.00014473368580091272,9.042046599977985e-06,0.032244032793811106,False
FLP,AUA,sensory,unknown,1.528710327761208e-05,2.430174494003663e-05,9.014641662424551e-06,0.22770601565024237,False
FLP,AIN,sensory,interneuron,2.1406446461555624e-05,3.0364747295587285e-05,8.958300834031661e-06,0.17303606272724603,False
SAB,RMG,motor,interneuron,5.651899174872781e-05,6.544131702799659e-05,8.922325279268778e-06,0.07315755472419805,False
DVC,RIP,interneuron,interneuron,0.000807773522383691,0.0007988532809157327,8.920241467958302e-06,0.005552154921369354,True
URB,IL2,sensory,sensory,8.474805489345332e-06,1.737843503279914e-05,8.903629543453808e-06,0.3443899072086052,False
FLP,OLL,sensory,unknown,1.2553757560651508e-05,2.1449469444728612e-05,8.895711884077103e-06,0.2616129851843496,False
ADA,ASE,interneuron,sensory,4.668620771636575e-05,3.782888938406161e-05,8.85731833230414e-06,0.10480148702462595,True
ASG,RIA,sensory,interneuron,2.9306273887124443e-05,2.04907792525384e-05,8.815494634586043e-06,0.1770280845144259,True
RIV,AUA,motor,unknown,4.0523474709784704e-05,4.9293837411322425e-05,8.770362701537721e-06,0.09764657536238101,False
ADE,ASJ,sensory,sensory,0.000146812634499627,0.00013804629142304576,8.766343076581254e-06,0.03077432090553082,True
RIC,RIR,interneuron,unknown,6.894129321955292e-05,7.766962110045319e-05,8.728327880900275e-06,0.05953391647539562,False
URA,ASJ,sensory,sensory,5.66151911930286e-05,6.533048142788134e-05,8.71529023485274e-06,0.07146857203443834,False
RME,RMG,motor,interneuron,1.1915213898538852e-05,2.0602964286949898e-05,8.687750388411046e-06,0.26716514136618547,False
PVQ,AIZ,interneuron,interneuron,2.0140853822455084e-05,1.1500264816356716e-05,8.640589006098368e-06,0.2730801586605023,True
AIY,URX,interneuron,sensory,2.1494951101182757e-05,3.011588108697175e-05,8.620929985788992e-06,0.1670368974224346,False
LUA,SIA,interneuron,motor,0.0002571827693066127,0.00024857519092542755,8.60757838118517e-06,0.017019162042095855,True
AQR,RIA,unknown,interneuron,3.4250113870479227e-06,1.202772954184554e-05,8.602718154797616e-06,0.5567078697297918,False
ALN,AVK,sensory,interneuron,9.757914078045978e-05,8.899539645963828e-05,8.583744320821499e-06,0.04600702672022511,True
FLP,AIM,sensory,interneuron,8.38157674538308e-06,1.696098222180509e-05,8.57940547642201e-06,0.3385361215462829,False
AVK,RIA,interneuron,interneuron,1.81907872298554e-05,2.675317125697922e-05,8.562384027123819e-06,0.19051203463594596,False
URA,FLP,sensory,sensory,1.169488234100976e-05,2.0239218025418676e-05,8.544335684408916e-06,0.26756065867837875,False
RMD,RIS,motor,interneuron,6.249949949031509e-05,7.097278721564922e-05,8.47328772533413e-06,0.06348345103021594,False
CEP,AVK,sensory,interneuron,0.0001459165039048238,0.00015433220191991075,8.415698015086954e-06,0.028029080721804718,False
ADF,RIR,sensory,unknown,3.232226004847275e-05,4.0668279907422365e-05,8.346019858949613e-06,0.11434370028804693,False
AVE,AVJ,interneuron,interneuron,0.0006181303263037101,0.0006098175609863748,8.312765317335341e-06,0.006769639596609047,True
PVN,CEP,interneuron,sensory,1.715453906688882e-05,8.901294789692905e-06,8.253244277195914e-06,0.31675104498744133,True
AVD,RIV,interneuron,motor,1.8921516077518614e-05,2.710387298035166e-05,8.182356902833046e-06,0.17777881496370276,False
PVN,RMH,interneuron,motor,1.962094002457975e-05,1.1532011399450422e-05,8.088928625129329e-06,0.2596512461983055,True
AIM,URA,interneuron,sensory,1.194005570361199e-06,9.250927970919024e-06,8.056922400557826e-06,0.7713639567279272,False
AIM,SIA,interneuron,motor,1.7973445307116965e-05,2.601976585530585e-05,8.046320548188884e-06,0.1828987256376761,False
OLQ,RIS,sensory,interneuron,0.00017413818898217461,0.0001661462187263076,7.991970255867022e-06,0.02348614196304714,True
PVR,AIN,unknown,interneuron,1.2304562768993395e-05,2.0295282873771863e-05,7.990720104778468e-06,0.24511452234742634,False
URB,RMH,sensory,motor,1.3107595533050295e-05,2.1093457652008137e-05,7.985862118957843e-06,0.23349686707191653,False
PVQ,ASH,interneuron,sensory,0.000632210402672838,0.0006401016651989556,7.891262526117594e-06,0.006202300603095992,False
RIS,RID,interneuron,interneuron,1.7401860073894833e-05,9.559695775378184e-06,7.84216429851665e-06,0.2908636006021901,True
AVB,AVK,interneuron,interneuron,0.00018483858218622934,0.0001926702446293656,7.831662443136261e-06,0.020745635101131955,False
RID,FLP,interneuron,sensory,9.640437745948404e-06,1.8659251472849201e-06,7.774512598663484e-06,0.6756648564204286,True
ALN,FLP,sensory,sensory,3.657027536624112e-05,4.433518166854766e-05,7.76490630230654e-06,0.09597494395802368,False
DVA,URA,sensory,sensory,3.27497170097192e-05,4.050265592070351e-05,7.75293891098431e-06,0.10583859630716186,False
RMD,SIA,motor,motor,5.6625856768600037e-05,4.888652548986301e-05,7.739331278737029e-06,0.07334991190690394,True
AIM,RMH,interneuron,motor,2.9625284165501915e-05,3.7349786275189195e-05,7.72450210968728e-06,0.11533381787400751,False
RMH,RIA,motor,interneuron,1.5102959678977752e-05,2.2772206439696905e-05,7.669246760719153e-06,0.20248694059836003,False
PHB,RIS,sensory,interneuron,8.377347566571248e-05,9.137942555575578e-05,7.605949890043297e-06,0.04342460498536434,False
RMD,AVB,motor,interneuron,0.0007530859175762745,0.0007455765719265192,7.50934564975529e-06,0.005010698006578412,True
RIA,OLQ,interneuron,sensory,8.271896529623666e-05,7.524078806315396e-05,7.478177233082701e-06,0.04734226497455866,True
RMG,SAB,interneuron,motor,5.913842751056705e-05,6.654307757718467e-05,7.40465006661762e-06,0.058915941290275886,False
PVN,FLP,interneuron,sensory,7.447027592076507e-06,1.4368662261977357e-07,7.303340969456733e-06,0.9621287997428547,True
AWB,RMF,sensory,motor,7.113902622114342e-05,7.839356217916006e-05,7.254535958016637e-06,0.04851471631805366,False
ASE,RIV,sensory,motor,3.591900925485695e-05,2.8666518931656512e-05,7.252490323200439e-06,0.11229263424141901,True
AVK,AUA,interneuron,unknown,0.00010628189334160427,0.00011352958118400125,7.24768784239698e-06,0.03297227572314536,False
SAB,ASJ,motor,sensory,7.4136174034788e-05,6.69024504639648e-05,7.233723570823202e-06,0.051288917965839724,True
CEP,RIA,sensory,interneuron,2.427109168862411e-05,1.7180854747437693e-05,7.090236941186416e-06,0.17104672870910817,True
URA,AIY,sensory,interneuron,5.441831799404221e-05,6.146951405137067e-05,7.051196057328464e-06,0.06084495540541115,False
RIR,URA,unknown,sensory,7.00634664514378e-06,1.40367609198547e-05,7.03041427471092e-06,0.3340942322122377,False
AQR,AIM,unknown,interneuron,6.5573348388491855e-06,1.3551721652266358e-05,6.994386813417172e-06,0.3478209947049431,False
PVP,URX,interneuron,sensory,1.3245528897748434e-05,2.022982747728377e-05,6.984298579535338e-06,0.20863938347214298,False
IL1,RIR,sensory,unknown,1.520583004234399e-05,2.214804098977121e-05,6.942210947427221e-06,0.18584934226828606,False
PHB,AIZ,sensory,interneuron,0.0007886419661770811,0.0007955493264743979,6.907360297316728e-06,0.004360180423500346,False
RIS,RMF,interneuron,motor,1.174068619294901e-05,1.8632923714244936e-05,6.892237521295925e-06,0.2269145765319736,False
RIR,RIC,unknown,interneuron,6.445279161720011e-05,7.13074501491668e-05,6.854658531966695e-06,0.050490875632613196,False
RIC,AWA,interneuron,sensory,0.00024391884251278318,0.0002371699320747951,6.748910437988072e-06,0.014028406796506554,True
PLN,RIS,sensory,interneuron,9.788981786926344e-05,0.00010452431639513904,6.634498525875601e-06,0.032776837804841946,False
RIR,AIM,unknown,interneuron,1.2783036340418973e-05,1.9394630683710264e-05,6.611594343291291e-06,0.20547088734695093,False
AIN,AVJ,interneuron,interneuron,0.00023963363901937732,0.00024619292921511534,6.559290195738021e-06,0.013501297118115521,False
RIA,URY,interneuron,sensory,6.561493331148933e-05,7.21573750418117e-05,6.54244173032237e-06,0.04748731482972303,False
RIC,ADE,interneuron,sensory,6.36915022136782e-05,7.022824779929137e-05,6.53674558561318e-06,0.04881087893228766,False
RIR,RIS,unknown,interneuron,3.0004979001970592e-05,2.352975995333211e-05,6.475219048638482e-06,0.12095336747056942,True
AIN,RIA,interneuron,interneuron,9.03973140530631e-06,2.744829356319187e-06,6.294902048987122e-06,0.5341606497053587,True
IL2,IL1,sensory,sensory,1.0217479781245732e-05,1.6476148733097334e-05,6.2586689518516014e-06,0.23446214898337245,False
URA,SAB,sensory,motor,3.242309280358561e-05,2.6233898809420575e-05,6.1891939941650325e-06,0.10551484609906378,True
PVP,URA,interneuron,sensory,1.604249826276913e-05,9.978775270947368e-06,6.0637229918217636e-06,0.23302855185429996,True
ALN,AVE,sensory,interneuron,4.343404054885785e-05,3.7411965850241547e-05,6.022074698616302e-06,0.07448812276608768,True
RMF,AIY,motor,interneuron,5.543645458994751e-05,6.139511801000679e-05,5.958663420059278e-06,0.05100212371744826,False
IL1,RIS,sensory,interneuron,2.3618624032621316e-05,2.956618150977697e-05,5.947557477155654e-06,0.11182792216137984,False
PHB,RID,sensory,interneuron,0.0004503326654160824,0.000456260669241453,5.928003825370618e-06,0.006538767653451973,False
AIB,AIM,interneuron,interneuron,2.4652665803053458e-05,1.873810562565073e-05,5.914560177402729e-06,0.1363088590447182,True
OLL,IL2,unknown,sensory,1.159685637637004e-05,1.749119232998135e-05,5.8943359536113095e-06,0.2026370262719498,False
AIM,RIS,interneuron,interneuron,1.120999332416731e-05,1.6981341367147476e-05,5.771348042980166e-06,0.204719912490236,False
RMF,AIM,motor,interneuron,6.425874013910862e-05,6.998803266461265e-05,5.729292525504036e-06,0.04267728853453949,False
RIR,FLP,unknown,sensory,1.7594855870335962e-05,2.3249830816081887e-05,5.6549749457459244e-06,0.13845034836787085,False
AIM,AFD,interneuron,sensory,3.1022763961482337e-07,5.914428194093792e-06,5.604200554478969e-06,0.9003084946932081,False
AIA,RIA,interneuron,interneuron,1.178321640032995e-05,6.295546443399482e-06,5.487669956930467e-06,0.30354065985039763,True
ALN,RIA,sensory,interneuron,6.624365996298348e-06,1.1568734525764806e-06,5.467492543721868e-06,0.7026415670007122,True
URX,RIS,sensory,interneuron,2.7762442941550462e-05,2.2369132665191877e-05,5.3933102763585856e-06,0.10758288469482608,True
RIC,RIA,interneuron,interneuron,6.5716619160832545e-06,1.195759792973458e-06,5.3759021231097965e-06,0.6921000448369067,True
RID,CEP,interneuron,sensory,4.872114055689582e-06,1.0226526990636898e-05,5.354412934947315e-06,0.35462644988206105,False
AIM,AUA,interneuron,unknown,3.268524046189423e-05,3.797126088667201e-05,5.286020424777785e-06,0.0748128316942469,False
AVK,FLP,interneuron,sensory,3.549710092382972e-05,3.0275897123665676e-05,5.221203800164044e-06,0.07938205672467737,True
URA,ALA,sensory,interneuron,0.00015142167259891528,0.0001566306290274018,5.208956428486521e-06,0.016909319326798317,False
AQR,RID,unknown,interneuron,0.00010132024372388068,0.00010651407550193153,5.1938317780508576e-06,0.024990238851668532,False
RIS,AIN,interneuron,interneuron,2.9063096727224337e-05,2.392786487218222e-05,5.1352318550421175e-06,0.09690751043756457,True
URB,OLQ,sensory,sensory,8.248274436449108e-05,8.75343466456938e-05,5.051602281202724e-06,0.029712302921768113,False
RIS,RIC,interneuron,interneuron,4.7099670863938204e-05,5.211785593086019e-05,5.018185066921984e-06,0.05057755591454107,False
SMB,RIA,motor,interneuron,1.026639462097043e-05,5.257407982772681e-06,5.00898663819775e-06,0.3226628487729617,True
URY,SAA,sensory,motor,8.620501832112946e-05,8.125211457579868e-05,4.952903745330785e-06,0.029577126408026545,True
RIR,ADA,unknown,interneuron,4.406738849496632e-05,4.9013847174832815e-05,4.9464586798664915e-06,0.053141251619054745,False
RIA,AIN,interneuron,interneuron,8.728911474111389e-06,3.8553115220989794e-06,4.873599952012409e-06,0.38727549773476416,True
AIY,URA,interneuron,sensory,1.929130131124367e-05,2.4157261507590192e-05,4.865960196346521e-06,0.11199332455030708,False
ALN,ADE,sensory,sensory,0.00012027338591514956,0.00012513555924748902,4.862173332339457e-06,0.019812526995967795,False
AIN,FLP,interneuron,sensory,1.7446286675888386e-05,2.227274448557701e-05,4.826457809688624e-06,0.12151468747058458,False
RMF,RIA,motor,interneuron,1.0624734033399895e-05,5.803971479285888e-06,4.820762554114006e-06,0.29343353966857616,True
SIA,ADL,motor,unknown,0.0002861609293180955,0.00029093163464333254,4.770705325237042e-06,0.008266792532916182,False
PQR,SMB,unknown,motor,1.7386477856293857e-05,2.2128692462610583e-05,4.742214606316726e-06,0.12000967140159005,False
DVB,AIZ,interneuron,interneuron,0.00020109795593935102,0.00019636783498508064,4.73012095427038e-06,0.011900696543466911,True
AIY,RMF,interneuron,motor,5.839255086825985e-05,5.3687166450843325e-05,4.705384417416522e-06,0.04198244188799659,True
IL2,RID,sensory,interneuron,3.503308456021333e-05,3.0464263798031378e-05,4.5688207621819545e-06,0.06975570616419044,True
ADL,AIY,unknown,interneuron,0.001235009810385056,0.0012304737231569147,4.53608722814124e-06,0.001839836682113599,True
SMD,RMH,motor,motor,0.00011393852093495416,0.00010945052317967862,4.487997755275535e-06,0.020090491742841835,True
RIS,AVH,interneuron,interneuron,3.484039580091941e-05,3.0372563343065606e-05,4.4678324578538026e-06,0.06851131531782921,True
RIA,ADE,interneuron,sensory,1.9341281162296268e-05,2.377781569484142e-05,4.436534532545152e-06,0.10289000853249324,False
FLP,OLQ,sensory,sensory,1.0051359293892704e-05,1.4416895178350086e-05,4.365535884457382e-06,0.178415589385453,False
PHB,RIP,sensory,interneuron,5.800804255470479e-05,6.231646412789481e-05,4.3084215731900195e-06,0.03580665411651888,False
PVW,AIN,interneuron,interneuron,1.4943511126129418e-05,1.0659780290133063e-05,4.283730835996355e-06,0.16731107087928446,True
IL2,RIS,sensory,interneuron,9.43106702824982e-06,1.3707806140431264e-05,4.276739112181444e-06,0.1848283880621837,False
URX,URA,sensory,sensory,2.080302555389304e-05,2.5066143343024272e-05,4.263117789131232e-06,0.0929406090755839,False
SAA,AIN,motor,interneuron,5.4746267989877875e-05,5.050899807950768e-05,4.237269910370198e-06,0.04025704406915407,True
RIS,IL2,interneuron,sensory,1.6999292603332386e-05,2.1184436044001422e-05,4.185143440669036e-06,0.10960512837314088,False
URA,RMH,sensory,motor,1.75666952398756e-05,2.167618264699952e-05,4.109487407123919e-06,0.1047190511120295,False
RIA,AQR,interneuron,unknown,2.4533515868315746e-06,6.5114454036276155e-06,4.058093816796041e-06,0.452664857288916,False
OLQ,RMF,sensory,motor,3.1980119969214585e-05,3.602729078959662e-05,4.0471708203820335e-06,0.05951064485708549,False
RIA,URB,interneuron,sensory,1.3439651842247174e-05,1.740078925866041e-05,3.961137416413236e-06,0.1284392969453012,False
RIA,URA,interneuron,sensory,5.828101146608867e-05,6.223173534968565e-05,3.95072388359698e-06,0.032782595283276116,False
LUA,AIN,interneuron,interneuron,8.323354647920494e-05,8.715485587619564e-05,3.921309396990699e-06,0.023013931942494185,False
IL2,AVD,sensory,interneuron,2.2281299360755222e-05,2.6135628722926108e-05,3.854329362170886e-06,0.0796068968857253,False
RIS,IL1,interneuron,sensory,3.104973353525839e-05,3.4802660964465394e-05,3.7529274292070068e-06,0.056989905359207754,False
ADL,RME,unknown,motor,0.001403573444497197,0.0014072581698732984,3.684725376101308e-06,0.0013109021636773894,False
PVW,AQR,interneuron,unknown,1.3996968717873263e-06,5.005538544661214e-06,3.605841672873888e-06,0.5629434586070684,False
FLP,RIA,sensory,interneuron,4.738773177571221e-06,1.1709611893030102e-06,3.567811988268211e-06,0.6037076112092904,True
URY,ALA,sensory,interneuron,0.00039461391354400865,0.0003910611694500552,3.5527440939534275e-06,0.0045218993432051295,True
PVN,RIV,interneuron,motor,5.055375419248683e-07,4.041339275333265e-06,3.535801733408397e-06,0.7776159579235586,False
RIA,OLL,interneuron,unknown,3.5683504359670744e-05,3.9057686222901984e-05,3.3741818632312398e-06,0.04514481669945891,False
IL2,RIA,sensory,interneuron,1.1105770174014441e-05,7.794240664879047e-06,3.3115295091353937e-06,0.17521217401121167,True
URX,AIB,sensory,interneuron,7.339147363793852e-05,7.662245683975523e-05,3.2309832018167096e-06,0.021537873434426112,False
DVA,IL2,sensory,sensory,6.108582921021266e-05,5.79987021815913e-05,3.0871270286213654e-06,0.025923807233061966,True
RIS,AIM,interneuron,interneuron,1.5424237608081638e-05,1.8487794826584613e-05,3.063557218502975e-06,0.09033808842322438,False
PQR,AIY,unknown,interneuron,4.940140646042497e-06,1.893190760667094e-06,3.0469498853754033e-06,0.4458887056923806,True
AQR,AIY,unknown,interneuron,2.476261154110336e-05,2.1720090924227625e-05,3.0425206168757333e-06,0.06545475865283693,True
RIA,AUA,interneuron,unknown,8.29254632356438e-06,5.257072533748086e-06,3.035473789816294e-06,0.22402485407866005,True
PVP,IL2,interneuron,sensory,1.742518748283691e-06,4.770848161301699e-06,3.0283294130180085e-06,0.4649335684136875,False
SMB,SIA,motor,motor,7.927076329767784e-05,8.229734636703847e-05,3.0265830693606373e-06,0.018732540737075396,False
SAB,OLL,motor,unknown,8.335866867013612e-05,8.034276287452857e-05,3.015905795607544e-06,0.01842319840962928,True
RIA,SIA,interneuron,motor,9.723722232899552e-07,3.9580009001953185e-06,2.985628676905363e-06,0.6055460808992037,False
AIM,RMD,interneuron,motor,1.867199516974803e-05,1.5726864918790402e-05,2.9451302509576294e-06,0.08561683967704979,True
PHA,RIA,sensory,interneuron,4.6270478195465284e-05,4.340779133808762e-05,2.862686857377663e-06,0.03192170946313422,True
RIS,SMB,interneuron,motor,3.95612130255743e-05,3.682064275720139e-05,2.740570268372913e-06,0.03587981271606714,True
