source,target,source_type,target_type,mu_forward,mu_backward,abs_diff,rel_diff,forward_dominant
AIA,SIA,interneuron,motor,0.006595604971980237,0.0076248120302284655,0.0010292070582482282,0.07237530733809296,False
FLP,RMD,sensory,motor,0.000644611457433987,0.0016708257587149987,0.0010262143012810118,0.4432053911041746,False
IL1,URB,sensory,sensory,0.0010897455839527506,0.0021103266171473263,0.0010205810331945758,0.31892436706624866,False
AUA,SAA,unknown,motor,0.003397625495760621,0.0023796127007010945,0.0010180127950595265,0.17621097535184088,True
ASH,AUA,sensory,unknown,0.016319576199767247,0.017333834149885534,0.0010142579501182872,0.030138340708014386,False
SAA,AUA,motor,unknown,0.0035968033631183466,0.0025827517708499805,0.001014051592268366,0.16409782805957254,True
OLQ,RMD,sensory,motor,0.011997035909370096,0.012999689517079558,0.0010026536077094618,0.04011139805685865,False
AIY,SMB,interneuron,motor,0.003891538130458179,0.002896293140199092,0.0009952449902590871,0.14662193798174997,True
OLL,URA,unknown,sensory,0.002587748641994368,0.00358097532196821,0.0009932266799738418,0.16101006783173033,False
IL1,RMD,sensory,motor,0.002443256417973023,0.003427865609984895,0.0009846091920118721,0.1677037490539031,False
URX,CEP,sensory,sensory,0.0011106076950086208,0.0020670984446763277,0.000956490749667707,0.30100036866923785,False
AVH,SMB,interneuron,motor,0.009511128436168784,0.008554797896306428,0.0009563305398623562,0.05293559361247379,True
IL1,URA,sensory,sensory,0.0014726743884308057,0.0024282825126890023,0.0009556081242581965,0.24496761281497845,False
RMF,CEP,motor,sensory,0.001096253409735036,0.0020481889770416874,0.0009519355673066514,0.3027358812602907,False
URB,RMD,sensory,motor,0.0016048190439193648,0.0025389925510935496,0.0009341735071741848,0.22543821387889426,False
URY,URA,sensory,sensory,0.005226327719640503,0.006158230652501446,0.0009319029328609431,0.08185674790474419,False
OLQ,URA,sensory,sensory,0.006360409639054722,0.007291982304070157,0.0009315726650154345,0.06823512407736336,False
URB,IL1,sensory,sensory,0.0010228251783445032,0.001948463315712979,0.0009256381373684759,0.3115275100573312,False
RIR,AUA,unknown,unknown,0.003313308455780904,0.0023896380469182452,0.0009236704088626587,0.1619637133592474,True
RMD,AUA,motor,unknown,0.0017335459766692097,0.0026549600281934745,0.0009214140515242648,0.2099607541854145,False
CEP,RMF,sensory,motor,0.0012431456689803548,0.0021558325295270545,0.0009126868605466997,0.2685180017028903,False
SIA,AVD,motor,interneuron,0.003350720124678979,0.002442202272455925,0.000908517852223054,0.15683238515143158,True
RMD,FLP,motor,sensory,0.0009231579514245831,0.0018256785043224701,0.0009025205528978871,0.3283281979828766,False
IL1,OLL,sensory,unknown,0.0019682140117621453,0.002865068376603584,0.0008968543648414386,0.18555802748965552,False
URX,SMD,sensory,motor,0.0036439527582632124,0.004540521256916742,0.0008965684986535294,0.10954503441957752,False
ADL,ASG,unknown,sensory,0.08915755565114243,0.0882736985516831,0.0008838570994593314,0.004981405913700157,True
URA,IL1,sensory,sensory,0.0014710483244856343,0.002353567390150233,0.0008825190656645986,0.23074711511870408,False
IL1,AIB,sensory,interneuron,0.004672735150003923,0.005551382945439828,0.0008786477954359044,0.08593873609828404,False
URA,URB,sensory,sensory,0.0010335051870402534,0.0019116598733647028,0.0008781546863244494,0.29816823115064434,False
RMF,RMH,motor,motor,0.003023470681546363,0.002149243856250001,0.0008742268252963621,0.16900735619716942,True
FLP,ADE,sensory,sensory,0.0009458294888239171,0.0018176801333710253,0.0008718506445471081,0.31548672962678526,False
SMB,AIY,motor,interneuron,0.003668233344455587,0.002804631779215838,0.000863601565239749,0.13341874662885567,True
RMH,RMF,motor,motor,0.0029772413367659487,0.0021166086427743427,0.000860632693991606,0.16895524614051385,True
RMD,SAA,motor,motor,0.0036778692534832316,0.0028218460277893067,0.000856023225693925,0.13170164776143314,True
SAA,SMB,motor,motor,0.003645332839679806,0.0027899872890430953,0.0008553455506367107,0.13291421720072744,True
URB,ADE,sensory,sensory,0.00046913465632884475,0.0013221508582396064,0.0008530162019107616,0.4762033452249136,False
AUA,AIN,unknown,interneuron,0.0014638442810585679,0.002306513678722758,0.0008426693976641903,0.22349850711872804,False
ASE,AWB,sensory,sensory,0.010655021682155518,0.009820225831336597,0.0008347958508189215,0.040770977063487854,True
AUA,RIR,unknown,unknown,0.0032275501722634626,0.0023937254489338816,0.0008338247233295811,0.14833371723527106,True
AIB,URB,interneuron,sensory,0.0037327987331877803,0.004565704102442034,0.000832905369254254,0.10036814781111368,False
URB,URA,sensory,sensory,0.0009956695332222687,0.0018266567602418166,0.000830987227019548,0.2944334251856694,False
IL2,RIP,sensory,interneuron,0.0014156695274612037,0.002245455809712682,0.0008297862822514782,0.22664787003091896,False
URA,ADF,sensory,sensory,0.0016630178278663405,0.0024876307648156026,0.0008246129369492621,0.19867085798013856,False
RMF,AUA,motor,unknown,0.0013464540605767517,0.0021613632207201443,0.0008149091601433926,0.23231231035240144,False
OLL,IL1,unknown,sensory,0.00196261145985731,0.0027650843970186425,0.0008024729371613323,0.16973869396026137,False
AVE,ADF,interneuron,sensory,0.016554384672575462,0.015780167483623896,0.0007742171889515669,0.023943958859152892,True
RMH,SIA,motor,motor,0.0034419895204443013,0.002670866836777998,0.0007711226836663032,0.12614768383040093,True
AUA,RMF,unknown,motor,0.001263232374999364,0.0020338282710414277,0.0007705958960420637,0.23372208017926818,False
ADF,AVE,sensory,interneuron,0.014217255834870568,0.01498139424459373,0.0007641384097231609,0.026170333389609467,False
ADE,FLP,sensory,sensory,0.0009168848456915271,0.0016802420011521888,0.0007633571554606617,0.2939236976414913,False
SIA,AVJ,motor,interneuron,0.006424547216781297,0.005673975539109793,0.0007505716776715042,0.06203829067496708,True
URY,IL1,sensory,sensory,0.004591001343343373,0.005328561983237658,0.0007375606398942851,0.07435414323959816,False
RMH,AIA,motor,interneuron,0.01003756608289643,0.010753463614638267,0.0007158975317418364,0.034433000130985526,False
URY,URB,sensory,sensory,0.0029024656826171927,0.0036064074536156254,0.0007039417709984327,0.10815109550448973,False
SAA,RMH,motor,motor,0.0027203589744782194,0.002040288966417417,0.0006800700080608025,0.14285240207189498,True
URB,URY,sensory,sensory,0.0027359183025873423,0.0034108453027298807,0.0006749270001425384,0.10980200842252918,False
URA,OLQ,sensory,sensory,0.005414865507514312,0.006072040658062453,0.0006571751505481411,0.05721080466352564,False
RMF,SMB,motor,motor,0.00211515117948979,0.0027666810693221613,0.0006515298898323715,0.133460111548265,False
URA,RMD,sensory,motor,0.0029339276136379705,0.0035840036483021044,0.0006500760346641338,0.09973655728565965,False
OLQ,URB,sensory,sensory,0.0039529189138927286,0.0046017854208386805,0.0006488665069459519,0.07584908536542845,False
ADF,IL2,sensory,sensory,0.000555239448419669,0.0012034940113349374,0.0006482545629152683,0.36859168310049095,False
AIB,IL1,interneuron,sensory,0.00513746717459005,0.005768088470164258,0.0006306212955742088,0.05782569089865453,False
AIY,AIN,interneuron,interneuron,0.0022840604322854215,0.0016549483550144597,0.0006291120772709618,0.1597132921683268,True
SMB,SAA,motor,motor,0.003400691064701708,0.00277753041919543,0.000623160645506278,0.10086408152314874,True
URX,ADF,sensory,sensory,0.0016584255214726307,0.0022787415511242907,0.0006203160296516599,0.15755389661102576,False
